Produto,Descrição,Localização,Código Família,Quant. Estoque,Preço Venda,Unidade
FWB0755,CUBO RODA DIANT SENTRA 2.0 07/13 C/ABS 4 FUROS,,CUBO,0,"430,50",PC
AL630,CUBO RODA DIANT STILO/PUNTO/G.SIENA/NOVO UNO,C-224,CUBO,1,"126,00",PC
AL610,CUBO RODA DIANT STRADA/PALIO/DOBLO/SIENA 1.8 09/,C-224,CUBO,2,"130,00",PC
FWB0822,CUBO RODA DIANT TORO/COMPASS 16/ RENEGADE 15/,C-225,CUBO,3,"740,00",PC
AL986,CUBO RODA DIANT TOYOTA HILUX 05/ COM E SEM ABS,C-225,CUBO,0,"638,28",PC
AL644,CUBO RODA DIANT UNO 10/ PALIO ATTRACTIVE 12/,C-224,CUBO,2,"135,00",PC
AL525,CUBO RODA HILUX 05/15 DIANT C/ABS,,CUBO,0,"1200,00",PC
XHGB45916S01,CUBO RODA HRV 1.8 16/ TRAS C/ABS,,CUBO,0,"850,00",PC
AL114,CUBO RODA TRAS ASTRA/VECTRA/MERIVA/ZAFIRA S/ABS,C-225,CUBO,0,"540,00",PC
AL116,CUBO RODA TRAS ASTRA/VECTRA/ZAFIRA C/ABS 5 FUROS,C-224,CUBO,0,"512,61",PC
CHY209,CUBO RODA TRAS CHERY TIGGO 2.0 16V 06/,,CUBO,0,"992,25",PC
CRC10007,CUBO RODA TRAS CITY FREIO A TAMBOR,,CUBO,0,"257,25",PC
HFCT700B,CUBO RODA TRAS CIVIC 01/ S/ABS,,CUBO,0,"262,50",PC
CRC10001,CUBO RODA TRAS CIVIC 06/ C/ABS,,CUBO,0,"403,97",PC
CRC22001,CUBO RODA TRAS COROLLA 02/08 C/ABS,,CUBO,0,"504,00",PC
VKBA7430A,CUBO RODA TRAS COROLLA 1.6/1.8 S-ABS 02/08,C-223,CUBO,0,"378,00",PC
CT32,CUBO RODA TRAS COURIER C/ROLAMENTO,C-225,CUBO,0,"289,76",PC
AL763,CUBO RODA TRAS ELANTRA C/ABS 10/,,CUBO,0,"837,90",PC
4459689,CUBO RODA TRAS FIAT 147/PICK-UP,C-224,CUBO,0,"151,15",PC
7526622,CUBO RODA TRAS FIAT 147/UNO/,C-224,CUBO,4,"145,00",PC
VKBA4625A,CUBO RODA TRAS FIAT 147/UNO/PREMIO/IDEA EXCETO WAY,C-224,CUBO,0,"154,43",PC
HFCT38,CUBO RODA TRAS FIORINO 94/ STRADA TDS,C-224,CUBO,3,"195,00",PC
30162*,CUBO RODA TRAS FIORINO 94/ STRADA TDS ORIGINAL,C-224,CUBO,0,"258,93",PC
801191E,CUBO RODA TRAS FOX/POLO S/ABS 5 FUROS,C-226,CUBO,3,"285,00",PC
CRC08011,CUBO RODA TRAS FUSION 09/ C/ABS,,CUBO,0,"283,50",PC
VKBC6767,CUBO RODA TRAS GOL/VOYAGE GV 10/ UP C/S ABS 4 FURO,C-225,CUBO,2,"280,00",PC
HFCT81,CUBO RODA TRAS GOLF 99/ C/ABS,C-225,CUBO,1,"310,00",PC
HFCT80,CUBO RODA TRAS GOLF 99/ S/ABS,C-225,CUBO,1,"310,00",PC
HFCT325E,CUBO RODA TRAS HB20 C/ABS,,CUBO,0,"730,00",PC
VKBA6802A,CUBO RODA TRAS HONDA FIT 1.4/1.5 02/08 S/ABS,C-226,CUBO,0,"250,45",PC
CRC01014,CUBO RODA TRAS JETTA *30MM FURO ROLAMENTO*,,CUBO,0,"510,00",PC
HFCT83,CUBO RODA TRAS JETTA *32MM FURO ROLAMENTO*,,CUBO,1,"490,00",PC
CRC01010,CUBO RODA TRAS KOMBI,,CUBO,0,"178,50",PC
FWB0597,CUBO RODA TRAS MONTANA 1.4 11/17 C/ABS 4 FUROS,C-227,CUBO,0,"472,52",PC
NKF8142,CUBO RODA TRAS NEW FIESTA 11/ C/ABS,C-223,CUBO,2,"550,00",PC
AL620,CUBO RODA TRAS NOVA STRADA 20/ 13/ E-TORQ | DOBLO,C-225,CUBO,1,"380,00",PC
VKBC3540,CUBO RODA TRAS NOVO UNO/PALIO/G.SIENA C/ABS,C-223,CUBO,2,"265,00",PC
HFCT51,CUBO RODA TRAS ONIX/SONIC/SPIN 13/16,C-225,CUBO,0,"580,00",PC
CR42609,CUBO RODA TRAS PALIO FIRE/WEEK 1.8 C/ABS,C-223,CUBO,0,"200,10",PC
BAF0013E,CUBO RODA TRAS PALIO/STRADA/UNO/NOVO UNO S/ABS,C-224,CUBO,4,"202,00",PC
BAF0013AD,CUBO RODA TRAS PALIO/TIPO 1.6 S/ABS BRAVA 1.8 16V,C-225,CUBO,0,"159,86",PC
HFCT37A,CUBO RODA TRAS PALIO/UNO C/ARRUELA ENCOSTO,C-223,CUBO,1,"210,00",PC
CRC55002,CUBO RODA TRAS PICASSO 99/10 4 FUROS C/ABS,,CUBO,0,"283,50",PC
NKF8077,CUBO RODA TRAS POLO/FOX/CROSS 02/ C/ABS 5 FUROS,C-226,CUBO,1,"299,00",PC
FWB0602,CUBO RODA TRAS SAVEIRO G5/GV 10/ C/ABS 4 FUROS,C-223,CUBO,2,"350,00",PC
AL767,CUBO RODA TRAS SAVEIRO GV 10/ S/ABS 4 FUROS,C-223,CUBO,2,"320,00",PC
AL671,CUBO RODA TRAS STRADA 1.4/1.6/1.8 C/ABS,C-224,CUBO,6,"280,00",PC
7746191,CUBO RODA TRAS STRADA/FIORINO S/ABS,C-224 | Z-20,CUBO,7,"270,00",PC
NKF8192,CUBO RODA TRAS TORO 16/ 27 DENTES,C-225,CUBO,0,"900,00",PC
CRC03031,CUBO RODA TRAS TORO 16/ 27 DENTES,C-225,CUBO,2,"700,00",PC
NKF8191,CUBO RODA TRAS TORO 16/ 30 DENTES,C-225,CUBO,2,"430,00",PC
HFCT86B,CUBO RODA TRASEIRA FOX/POLO S/ABS 5 FUROS,C-226,CUBO,0,"174,30",PC
AL521,PONTA EIXO GOL GV,C-227,CUBO,2,"140,00",PC
AL801,PONTA EIXO GOL/VOY/PASSAT/PARATI/STNA TRASEIRO,C-226,CUBO,3,"130,00",PC
AL15,PONTA EIXO KA/ECOSPORT,,CUBO,0,"157,50",PC
HF65B,TAMBOR FREIO PASSAT/GOL/VOY/PARATI 81/ TRAS,,CUBO,2,"215,00",PC
RCFT01041,CONJUNTO FREIO TAMBOR TRASEIRO ESQUERDO PAMPA 82/,,DISCO,0,"302,11",KIT
BD4298,DISCO FREIO 206 1.0/1.4 98/ 207 1.4 08/ SOLIDO,L-10,DISCO,2,"135,00",PC
BD6384,DISCO FREIO AMAROK 18/ DIANT,Z-58,DISCO,2,"455,00",PC
BD6382,DISCO FREIO AMAROK 2.0 16V 2010/...,CHAO,DISCO,2,"320,00",UN
HF90C,DISCO FREIO AMAROK V6 18/ TRAS,,DISCO,0,"353,00",PC
RCDI07500,DISCO FREIO ASTRA/VECTRA 2.0 8V 05/ DIANT VENTIL,Z-59,DISCO,4,"280,00",PC
RCDI0197.0,DISCO FREIO ASTRA/VECTRA 8V 99/ ARO 14 DIANT VENT,L-6,DISCO,0,"120,75",PC
RCDI0363.0,DISCO FREIO ASTRA/ZAFIRA 2.0 16V ARO 15 DIANT,L-2,DISCO,0,"147,00",PC
D35,DISCO FREIO AUDI 1.8 20V/GOLF 1.8 20V VENT,L-6,DISCO,0,"132,77",PC
RCDI10560,DISCO FREIO AZERA 3.0 12/ DIANT,,DISCO,0,"236,25",PC
RCDI08600,DISCO FREIO AZERA 3.3 07/,,DISCO,0,"447,30",PC
RCDI0014.0,DISCO FREIO C10/D10/D20 78/,L-6,DISCO,0,"144,76",PC
HF692,DISCO FREIO C3 DIANT,,DISCO,0,"210,00",PC
HF719,DISCO FREIO CHEROKEE 94/...,,DISCO,0,"169,79",PC
RPDI0002.8,DISCO FREIO CHEVET /80,L-12,DISCO,0,"283,50",PC
BD2911,DISCO FREIO CIVIC 06...VENTILADO,L-11,DISCO,2,"245,00",PC
BD2510,DISCO FREIO CIVIC 07/16 TRASEIRO,,DISCO,0,"250,00",PC
BD1705,DISCO FREIO CIVIC 1.8 06/16 2.0 13/16 DIANT,L-11,DISCO,2,"360,00",UN
BD1700,DISCO FREIO CIVIC 94/06 CITY/FIT 09/ DIANT,,DISCO,0,"290,00",PC
RPDI00570,DISCO FREIO CIVIC EX/LX 1.6 97/ DIANT VENT,L-1,DISCO,0,"176,67",PC
HF700,DISCO FREIO CIVIC VENTIL,L-2,DISCO,0,"189,29",PC
HF212,DISCO FREIO CLASSE A VENTILADO,,DISCO,0,"115,74",PC
HF572,DISCO FREIO CLIO 1.0 8/16V 00... 1.6 97... DIANT,L-SUP B,DISCO,0,"93,62",PC
BD3550,DISCO FREIO CLIO/MEGANE/LOGAN/KANG 1.6 16V 97/ DIA,,DISCO,0,"122,71",PC
HF705,DISCO FREIO CLIO/SANDERO/LOGAN 1.0 DIANT 238MM,,DISCO,2,"115,50",PC
BD3545,DISCO FREIO COBALT/PRISMA/ONIX 1.0/1.4 13/ DIANT,Z-59,DISCO,4,"150,00",PC
BD3547,DISCO FREIO COBALT/SONIC/SPIN C/ABS 12/ DIANT VENT,,DISCO,2,"215,00",PC
BD225150,DISCO FREIO COROLLA 1.6/1.8 16V 03/08 TRASEIRO SOL,L-9,DISCO,0,"220,00",PC
BD5442,DISCO FREIO COROLLA 1.8 16V 08/ TRAS,L-12,DISCO,2,"225,00",PC
BD210050,DISCO FREIO COROLLA 1.8/1.6 16V 03... DIANTEIRO,L-9,DISCO,0,"145,90",PC
HF504,DISCO FREIO COROLLA 1.8/2.0 16V 08/ DIANT,L-2,DISCO,2,"300,00",PC
BD5443,DISCO FREIO COROLLA 14/19 DIANT,,DISCO,2,"335,00",PC
HF23,DISCO FREIO CORSA 1.0/1.4 94/... CELTA 01/ SOLIDO,L-1,DISCO,8,"122,00",PC
BD1440,DISCO FREIO CORSA 1.6 16V AGILE 1.4 8V 09/,L-3,DISCO,0,"82,40",PC
RCDI0300.0,DISCO FREIO CORSA II 1.8 02/ MONTANA 1.4/1.8 DIANT,L-6,DISCO,2,"218,00",PC
HF23B,DISCO FREIO CORSA/SEDAN 1.0 8V 02/ MONTAN 03/ VENT,L-9,DISCO,2,"210,00",PC
RCDI00900,DISCO FREIO COURIER/FIESTA 1.3/1.4 97/.. VENTILADO,L-5,DISCO,1,"160,00",PC
BD1559,DISCO FREIO CRUZE 11/ CRUZE 1.4 17/ DIANT,,DISCO,2,"275,00",PC
BD8602,DISCO FREIO D20 /97 SILVERADO TDS 6 FUROS VENTIL,,DISCO,0,"156,90",PC
RCDI06460,DISCO FREIO DAILY,,DISCO,0,"198,54",PC
HF405B,DISCO FREIO DISCOVERY 300MM TRAS,,DISCO,0,"330,00",PC
HF41,DISCO FREIO DUCATO,,DISCO,0,"283,50",PC
BD4009,DISCO FREIO DUSTER 1.6 16V 11/ DIANT VENTILADO,,DISCO,0,"220,00",PC
BD4022,DISCO FREIO DUSTER 2.0 16V 11/ FLUENCE 1.6/2.0 11/,,DISCO,0,"292,00",PC
RCDI09560,DISCO FREIO ECOSPORT 4X2/4X4 12/ 278MM VENT DIANT,,DISCO,2,"246,75",PC
RPDI0062.0,DISCO FREIO F-4000 98/ DIANT,L-11,DISCO,0,"287,79",PC
253L1012,DISCO FREIO F100/F1000 C/CUBO,M-13,DISCO,0,"196,10",PC
RCDI0070.1,DISCO FREIO F1000 93/ C/CUBO (DF4028),L-SUP,DISCO,0,"143,61",PC
BD4075,DISCO FREIO F250 03/ DIANT C/CUBO,,DISCO,0,"1100,00",PC
F81Z1125DA,DISCO FREIO F250 RODA DIANT,,DISCO,0,"988,39",PC
RPDI0063,DISCO FREIO F250/F350 98/ TRAS VENTILADO,L-17,DISCO,0,"281,24",PC
HF4000,DISCO FREIO F4000 85/96 DIANT,,DISCO,0,"138,07",PC
RPDI0049.0,DISCO FREIO FIAT 147 TODOS,L-8,DISCO,0,"50,27",PC
253L1007A,DISCO FREIO FIAT TDS 77/ SOLIDO,M-12,DISCO,0,"38,80",PC
RPDI0060.0,DISCO FREIO FIESTA 1.0/1.3 96/ KA 1.0/1.3 97/ DIAN,L-3,DISCO,3,"130,00",PC
HF18B,DISCO FREIO FIESTA/ECOSP/FOCUS 2002...VENTILADO,L-19,DISCO,2,"195,00",PC
RPDI03870,DISCO FREIO FIT 1.4 03/,L-10,DISCO,0,"93,27",PC
HF18F,DISCO FREIO FOCUS 1.8/2.0 16V 08/ DIANT VENT,,DISCO,0,"159,60",PC
HF01B,DISCO FREIO FOX 1.0 1.6 03/ POLO 1.0 16V 02/ DIANT,L-2,DISCO,5,"163,00",PC
HF81A,DISCO FREIO FOX/SPACEFOX/CROSSFOX 10/,VW,DISCO,6,"255,00",PC
BD5173,DISCO FREIO FREEMONT TRAS SOLIDO,,DISCO,0,"270,00",PC
RCDI08850,DISCO FREIO FRONTIER 07/ DIANT,,DISCO,0,"236,25",PC
BD3101,DISCO FREIO FRONTIER 4X2 02/ DIANT VENTILADO,,DISCO,0,"425,00",PC
253L1001,DISCO FREIO FUSCA/BRASILIA 90/93,L-7,DISCO,0,"143,33",PC
HF15G,DISCO FREIO FUSION 06/ TRASEIRO,,DISCO,0,"147,00",PC
BD7332,DISCO FREIO FUSION 06/ VENT,,DISCO,0,"309,96",PC
253L1002,DISCO FREIO GOL /80 PASSAT 74/,,DISCO,0,"30,69",PC
HF87,DISCO FREIO GOL G5 1.0 8V 08/ ARO 13,L-11,DISCO,3,"160,00",PC
BD5297,DISCO FREIO GOL G5 1.0 8V 08/ ARO 14,L-11,DISCO,0,"86,10",PC
HF87A,DISCO FREIO GOL G5 1.0 8V 08/ ARO 14,SIMILAR********* BD5297,DISCO,4,"139,99",PC
RCDI01020,DISCO FREIO GOL/PAR/SAV 96/ 1.8/2.0 98/ VENTILADO,L-SUP-A,DISCO,8,"137,00",PC
RPDI0048.0,DISCO FREIO GOL/PARATI/SAVEIRO 82/ SOLIDO,L-2,DISCO,2,"105,00",PC
RCDI10800,DISCO FREIO GOL/SAV/VOY G6 14/,VW,DISCO,4,"255,00",PC
RCDI01630,DISCO FREIO GOLF 1.8/2.0 99/ AUDI 96/,L-7,DISCO,4,"139,65",PC
RPDI00540,DISCO FREIO GOLF 96/ DIANTEIRO SOLIDO,L-11,DISCO,0,"157,50",PC
BD3393,DISCO FREIO GOLF GLX/GTI TRAS SOLIDO C/CUBO,L-16,DISCO,0,"157,17",PC
D35C,DISCO FREIO GOLF/POLO 99/ TRASEIRO SOLIDO,Z-59,DISCO,4,"199,00",PC
BD5203,DISCO FREIO HB20 1.0 12/ DIANT,,DISCO,2,"185,00",PC
HF325L,DISCO FREIO HB20 1.6 12/,,DISCO,4,"190,00",PC
HF512C,DISCO FREIO HILUX 16/ DIANT,,DISCO,2,"385,00",PC
RCDI10520,DISCO FREIO HILUX 16/ DIANTEIRO,,DISCO,2,"520,00",PC
HF512D,DISCO FREIO HILUX 2.7/2.8 20/ DIANT,,DISCO,0,"510,00",PC
BD5190,DISCO FREIO HILUX 2.8 4X4 92/,,DISCO,0,"143,63",PC
BD4211,DISCO FREIO HILUX 3.0 05/ DIANT,Z-58,DISCO,4,"350,00",PC
RCDI10540,DISCO FREIO HILUX SW4 16/ TRASEIRO,,DISCO,2,"375,00",PC
BD4113,DISCO FREIO HILUX SW4 2.5/3.0 05/ DIANT VENTILADO,,DISCO,4,"375,00",PC
BD5130,DISCO FREIO HR,,DISCO,0,"325,00",PC
HF713,DISCO FREIO HRV 1.8 16/ 1.5 20/ DIANT,,DISCO,0,"385,00",PC
HF713A,DISCO FREIO HRV 1.8 16/ TRAS,,DISCO,0,"290,00",PC
RCDI08100,DISCO FREIO IVECO DAILY DIANTEIRO VENTILADO,,DISCO,0,"163,97",PC
BD5614,DISCO FREIO JETTA 2.0 11/ DIANT VENTILADO,,DISCO,0,"188,58",PC
HF82D,DISCO FREIO JETTA/GOLF TSI 11/ TRAS 253MM,,DISCO,0,"244,00",PC
HF88G,DISCO FREIO JETTA/GOLF/TAOS TRASEIRO 272MM,,DISCO,2,"225,00",PC
RPDI0022.2,DISCO FREIO KOMBI 82/... SOLIDO (DF4051),L-10,DISCO,2,"255,00",PC
RCDI01500,DISCO FREIO L200 92/02 DIANT VENT S/CUBO,,DISCO,0,"157,50",PC
BD701950,DISCO FREIO L200 TRITON 08/ PAJERO 09/ DIANT,L-9,DISCO,2,"435,00",PC
HF613,DISCO FREIO LIVINA/TIIDA 09/ DIANT,,DISCO,0,"170,02",PC
BD3108,DISCO FREIO LOGAN 1.0/1.6 14/ VENTILADO DIANT,,DISCO,0,"132,56",PC
HF549B,DISCO FREIO LOGAN/SANDERO 1.0/1.6 14/ DIANT,,DISCO,0,"115,23",PC
BD4707,DISCO FREIO LOGAN/SANDERO 1.0/1.6 8/16V 07/,,DISCO,2,"170,00",PC
BD5546,DISCO FREIO MAREA DIANT,,DISCO,0,"320,00",PC
BD2477,DISCO FREIO MONZA/KADET 93/ TRAS C/CUB,,DISCO,0,"117,68",PC
RCDI00880,DISCO FREIO MONZA/KADET/CORSA /95 VENTILADO,L-3,DISCO,3,"140,00",PC
BD5636,DISCO FREIO NEW FIESTA 12/,,DISCO,2,"193,00",PC
RCDI09220,DISCO FREIO NOVA S10 12/ TRAILBLAZER 13/ DIANT,,DISCO,2,"367,00",PC
HF52B,DISCO FREIO ONIX 20/ SPIN 18/ DIANT,,DISCO,2,"192,50",PC
BD4644,DISCO FREIO OUTLANDER 08/ ASX 11/ DIANT,,DISCO,0,"220,50",OC
HF206D,DISCO FREIO PAJERO 3.2/3.8 07/ TRASEIRO,,DISCO,0,"161,56",PC
RCDI02930,DISCO FREIO PAJERO IO 98/02 TR4 02/ DIANT 285MM,,DISCO,0,"273,00",PC
D44A,DISCO FREIO PALIO WEEK 16V/SIENA/PALIO FIRE VENTI,L-5,DISCO,4,"145,00",PC
RCDI00870,DISCO FREIO PAMPA 82/ DEL REY/CORCEL 83/ VENT,L-9,DISCO,0,"81,52",PC
BD4689,DISCO FREIO PEUGEOT 106 1.0,,DISCO,0,"86,37",PC
RCDI01740,DISCO FREIO POLO/GOLF/FOX 1.6 8V 99/ DIANT,Z-59,DISCO,4,"165,00",PC
HF81D,DISCO FREIO POLO/NIVUS/TCROSS/VIRTUS TRAS,,DISCO,2,"160,00",PC
HF16P,DISCO FREIO RANGER 4X4 07/ S/CUBO DIANT,,DISCO,0,"151,20",PC
HF16R,DISCO FREIO RANGER 4X4/4X2 12/ DIANT VENTILADO,,DISCO,0,"420,00",PC
RCDI01990,DISCO FREIO RANGER C/S ABS 4X4 95/,L-4,DISCO,2,"186,66",PC
HF16F,DISCO FREIO RANGER COM CUBO VENTILADO 4X2 99...,,DISCO,0,"600,00",PC
RCDI0089.0,DISCO FREIO S10/BLASER 4X2 C/S/ABS 96..C/5 PARAFUS,L-18,DISCO,3,"380,00",PC
RCDI0086.0,DISCO FREIO S10/BLAZER 95/97 DIANT VENTILADO,L-11,DISCO,0,"173,74",PC
D18D,DISCO FREIO S10/BLAZER 98/ 4X4 DIANT,L-8,DISCO,0,"151,20",PC
RCDI0101.0,DISCO FREIO S10/BLAZER C/ ABS 99/ DIANT,,DISCO,0,"240,90",PC
BD3974,DISCO FREIO S10/TRAIL 17/ DIANT 6 FUROS 300MM,,DISCO,2,"388,00",PC
RCDI0103.0,DISCO FREIO SANT/VERS/ROY/QUANT 94/ GOLF DIANTE,L-8,DISCO,0,"110,14",PC
HF87C,DISCO FREIO SAVEIRO G6/GVI 14/ TRAS 230MM,,DISCO,6,"165,00",PC
HF51N,DISCO FREIO SPIN 1.8 17/,,DISCO,2,"200,00",PC
RCDI01590,DISCO FREIO SPRINTER,,DISCO,0,"380,00",JG
BD0186,DISCO FREIO SPRINTER 02/ DIANT,,DISCO,0,"142,63",PC
6509,DISCO FREIO STILO/GRAN SIENA/PUNTO/LINEA 1.8/1.4,L-6,DISCO,2,"160,00",PC
HF42,DISCO FREIO STILO/PALIO/WEEK/STRADA/DOBLO LOCKER,L-6,DISCO,6,"245,00",PC
HF30,DISCO FREIO STRADA/PALIO WEEK DIANT VENTILADO,Z-59,DISCO,30,"168,00",PC
BD4070,DISCO FREIO TEMPRA 93/ PUNTO 1.4 16V TRAS /BRAVO,L-SUP B,DISCO,0,"217,10",PC
L1024,DISCO FREIO TIPO 1.6 DIANT TIPO 2.0 TRAS SOLIDO,,DISCO,0,"53,36",PC
RPDI0043.0,DISCO FREIO TIPO 2.0 16V 94/ TIPO 1.6 93/ TRAS SOL,L-8,DISCO,0,"97,02",PC
RCDI10760,DISCO FREIO TORO 17/ RENEGADE 15/ DIANT,IMPORTADOS OU Z-58,DISCO,4,"340,00",PC
BD1160,DISCO FREIO TOWNER,,DISCO,0,"136,75",PC
RCDI06140,DISCO FREIO TUCSON 2.0/2.7 05/ I30 2.0 16V 09/ DIA,,DISCO,0,"260,00",PC
BD0586,DISCO FREIO TUCSON/IX35/SPORTAGE DIANT 300MM,,DISCO,2,"399,00",PC
HF31B,DISCO FREIO UNO NOVO 1.0/1.4 10/ NOVO PALIO SOLIDO,,DISCO,8,"159,00",PC
BD8929,DISCO FREIO UNO NOVO 1.0/1.4 10/ NOVO PALIO VENTIL,,DISCO,2,"145,00",PC
RPDI0050.0,DISCO FREIO UNO/PREMIO/ELBA 84/ PALIO 96/,L-1,DISCO,12,"112,00",PC
253L1011A,DISCO FREIO UNO/PREMIO/ELBA 88/ PALIO 96/ VENTIL,,DISCO,0,"42,21",PC
BD9614,DISCO FREIO UP 14/ GOL/VOY GV 13/ SAV G6 14/ DIANT,Z-59,DISCO,4,"193,00",PC
RCDI0081.0,DISCO FREIO VECTRA 8V 94/98 ASTRA /96 DIANT VENT,L-6,DISCO,0,"102,48",PC
BD5650,DISCO FREIO VIRTUS 1.6/POLO 1.0/1.6 18/ DIANT,,DISCO,2,"235,00",PC
HF81C,DISCO FREIO VIRTUS/NIVUS/POLO/TCROSS 1.0 DIANT,,DISCO,2,"257,00",PC
HF87D,DISCO FREIO VW UP 14/ DIANT 236MM,,DISCO,2,"199,00",PC
BD9210,DISCO FREIO ZAFIRA/ASTRA 2.0 16V 99/ TRAS,,DISCO,0,"133,61",PC
SYL2343,"PASTILHA FREIO CLIO/SANDERO/1,0/1.6/2014 DIANTEIRO",H-6,DISCO,0,"166,37",UN
443925,REPARO PINCA FREIO DIANT CITROEN C5 PARAF/PINO/COI,F-123,DISCO,0,"249,63",PC
23322,REPARO PINO PINCA F250/F4000/F350,,DISCO,0,"94,98",PC
987,SISTEMA DE FREIO SILVERADO,,DISCO,0,"351,70",PC
HF735,TAMBOR FREIO 206 98/ 207 09/,,DISCO,0,"168,00",PC
BD3553,TAMBOR FREIO AGILE/CELTA/ONIX 1.4 10/ C/ABS,,DISCO,0,"281,46",PC
BD6383,TAMBOR FREIO AMAROK 10/,Z-58,DISCO,2,"445,00",PC
HF24A,TAMBOR FREIO CELTA 1.0/1.4 01/ PRISMA 1.4 06/,,DISCO,2,"240,00",PC
HF322B,TAMBOR FREIO CLIO/MEGANE/SCENIC C/ABS,,DISCO,0,"155,30",PC
HF51D,TAMBOR FREIO COBALT/SONIC 12/,,DISCO,2,"220,00",PC
RPTA0004.0,TAMBOR FREIO CORCEL/BELINA II 78/,L-10,DISCO,0,"288,55",PC
HF24,TAMBOR FREIO CORSA 1.0/1.4/1.6 94/01 AGILE 1.4 09/,M-11,DISCO,6,"215,00",PC
BD1242,TAMBOR FREIO CORSA 1.0/1.4/1.8 02/,L-19,DISCO,0,"201,60",PC
BD6631,TAMBOR FREIO COURIER 97/,,DISCO,0,"142,86",PC
BD8604,TAMBOR FREIO D20 93/96 SILVERADO 97/,,DISCO,0,"272,87",PC
3727,TAMBOR FREIO ESCORT/VERONA/APOLO 92/94 TRAS,M-4,DISCO,0,"72,49",PC
RPTA00250,TAMBOR FREIO F250,,DISCO,0,"610,00",PC
HF113,TAMBOR FREIO FIESTA 01/16 COURIER 99/ ECOSPORT 03/,,DISCO,2,"290,00",PC
RPTA00410,TAMBOR FREIO FIESTA 95/ KA 95/,,DISCO,0,"138,92",PC
L1672,TAMBOR FREIO FIESTA NAC FORD KA 1.0 1.4 96/ TRAS,,DISCO,0,"123,41",PC
HF19C,TAMBOR FREIO FIESTA/KA 1.5/1.6 SIGMA | 1.0 12V,,DISCO,0,"228,00",PC
RPTA0008.0,TAMBOR FREIO FUSCA 1300L/1500/1600 4 FUROS TRAS,L-SUP,DISCO,0,"124,91",PC
HF08D,TAMBOR FREIO GOL/VOYAGE 12/ 180MM,,DISCO,2,"220,00",PC
HF65A,TAMBOR FREIO GOL/VOYAGE GV 08/ TRAS,,DISCO,2,"115,49",PC
HF08B,TAMBOR FREIO GOL/VOYAGE/UP 12/ TRASEIRO S/CUBO,,DISCO,2,"280,00",PC
RPTA02190,TAMBOR FREIO HILUX 4X2/4X4 3.0 05/ TRAS S/CUBO,Z-59,DISCO,8,"350,00",PC
RPTA01790,TAMBOR FREIO L200 TRITON 08/,,DISCO,0,"640,00",PC
RPTA0001.0,TAMBOR FREIO MONZA 82/...PICKUP CORSA,L-20,DISCO,2,"102,73",PC
BD8930,TAMBOR FREIO NOVO UNO/PALIO/G.SIENA 11/ MOBI 16/,Z-59,DISCO,4,"140,00",PC
BD4593,TAMBOR FREIO NOVO UNO/PUNTO/GRANDSIENA 1.4 C/ABS,,DISCO,2,"180,00",PC
HF51G,TAMBOR FREIO ONIX 12/19,,DISCO,3,"160,00",PC
51897245,TAMBOR FREIO PALIO NOVO 12/,,DISCO,0,"151,59",PC
318,TAMBOR FREIO PASSAT/GOL/VOY/PARATI 81/ TRAS,M-11,DISCO,5,"139,65",PC
RPTA01600,TAMBOR FREIO POLO/FOX/SPACEFOX 02/,,DISCO,0,"94,58",PC
RPTA01950,TAMBOR FREIO RANGER 08/ 322.5MM,,DISCO,0,"225,75",PC
HF114G,TAMBOR FREIO RANGER 12/,,DISCO,0,"504,50",PC
HF21F,TAMBOR FREIO S10 12/,,DISCO,4,"315,00",PC
17T01157,TAMBOR FREIO S10 GAS. TRASEIRO,L-9,DISCO,0,"124,91",PC
BD9933,TAMBOR FREIO S10/BLAZER 2.2/2.4 97/ TRAS,,DISCO,0,"145,68",PC
BD6284,TAMBOR FREIO SAVEIRO GV 08/,,DISCO,2,"215,00",PC
HF45B,TAMBOR FREIO TORO 1.8 16V 16/,,DISCO,0,"231,00",PC
BD3623,TAMBOR FREIO TORO 2.0 16V DIESEL,,DISCO,2,"425,00",PC
RPTA00240,TAMBOR FREIO TRASEIRO SAVEIRO/SANTANA C/LONA VW276,L-9,DISCO,2,"250,00",PC
RPTA00380,TAMBOR FREIO TRASEIRO STRADA/FIORINO PALIO 1.8,Z-58,DISCO,6,"197,00",PC
RPTA00220,TAMBOR FREIO UNO/PRE/ELBA/FIO 84/ PALIO 96/,Z-59,DISCO,12,"115,00",PC
BD8063,TAMBOR FREIO VECTRA/ASTRA/MERIVA/MONTANA TRAS,L-13,DISCO,2,"210,00",PC
BD3967,TAMBOR FREO S10 2.5/2.8 97/,,DISCO,2,"340,00",PC
BC260521-0060RC,ANEL AJUSTE 6003 DENSO C/ROLAMENTO,A-155/156,ELETR,3,"70,00",PC
39713,ANEL AJUSTE ROLAM. ALTERNADOR 6203,A-156,ELETR,6,"15,00",PC
39753,ANEL AJUSTE ROLAM. ALTERNADOR GOL//PAR/SAV 6201,A-156,ELETR,5,"17,00",PC
F00M146900,ANEL AJUSTE ROLAMENTO 6003 ALTERNADOR GOL MI 8V,A-157,ELETR,1,"14,44",PC
39858,ANEL AJUSTE ROLAMENTO 6202,A-156,ELETR,3,"22,00",PC
ZM401,AUTOMATICO AUX MP CAM FORD 12V,,ELETR,0,"126,00",PC
ZM9705,AUTOMATICO PARTIDA CIVIC,,ELETR,0,"399,00",PC
